dateTime,price
2021-12-09 23:23:30.776,48266.12386176003
2021-12-09 23:28:19.968,48322.71494528834
2021-12-09 23:34:03.556,48255.38856195714
2021-12-09 23:40:02.873,48161.34509175158
2021-12-09 23:42:51.962,48128.23883791892
2021-12-09 23:50:02.628,48036.19015652743
2021-12-09 23:53:32.420,47884.08801105495
2021-12-09 23:58:31.095,47885.871989417064
2021-12-10 00:03:36.591,47746.62457384658
2021-12-10 00:06:29.850,47700.23404320073
2021-12-10 00:13:18.136,47839.92527169505
2021-12-10 00:19:11.279,47874.22975312569
2021-12-10 00:22:31.308,47935.83224828756
2021-12-10 00:29:14.333,47941.45370105364
2021-12-10 00:32:37.129,48053.50098791959
2021-12-10 00:39:24.495,48712.872855859285
2021-12-10 00:42:36.386,48605.88669996849
2021-12-10 00:48:54.218,48512.01395598907
2021-12-10 00:54:07.883,48321.12942106033
2021-12-10 00:59:06.623,47811.482175064986
2021-12-10 01:02:04.936,47815.966296979765
2021-12-10 01:08:55.990,47877.32889955077
2021-12-10 01:14:10.967,48069.75252084101
2021-12-10 01:20:09.586,48214.58867044881
2021-12-10 01:23:25.811,48416.67415872917
2021-12-10 01:28:40.251,48423.414993954975
2021-12-10 01:34:51.798,48547.65766338081
2021-12-10 01:38:14.685,48536.00154482919
2021-12-10 01:43:03.273,48612.3530086768
2021-12-10 01:48:26.496,48588.19682375951
2021-12-10 01:54:38.949,48521.412751985335
2021-12-10 01:59:17.076,48490.35760830535
2021-12-10 02:01:49.202,48483.885333715036
2021-12-10 02:08:58.155,48453.73924485121
2021-12-10 02:15:00.045,48422.26386354242
2021-12-10 02:19:29.617,48458.90122012631
2021-12-10 02:22:23.981,48564.29490953021
2021-12-10 02:28:17.924,48684.11750291825
2021-12-10 02:33:20.650,48652.59998623512
2021-12-10 02:38:49.559,48668.555726446626
2021-12-10 02:41:58.277,48625.61204922061
2021-12-10 02:49:57.870,48617.243788628555
2021-12-10 02:54:40.103,48556.279791244895
2021-12-10 03:00:08.342,48597.08569367682
2021-12-10 03:04:38.157,48548.68768184693
2021-12-10 03:08:04.017,48531.37532740768
2021-12-10 03:13:20.298,48474.97926415688
2021-12-10 03:19:34.076,48509.90224638148
2021-12-10 03:25:00.061,48471.19704389806
2021-12-10 03:27:45.034,48471.65950548286
2021-12-10 03:34:17.166,48407.03377255232
2021-12-10 03:40:30.955,48394.326670281785
2021-12-10 03:43:12.598,48367.25732317032
2021-12-10 03:48:15.717,48383.00552685438
2021-12-10 03:54:28.371,48356.17119593757
2021-12-10 03:59:14.563,48386.29838195061
2021-12-10 04:01:53.816,48411.66141515826
2021-12-10 04:08:51.009,48475.00413296058
2021-12-10 04:14:35.188,48449.6967313896
2021-12-10 04:19:38.087,48417.75829704872
2021-12-10 04:22:44.942,48429.31392425985
2021-12-10 04:28:39.551,48556.98394723056
2021-12-10 04:34:10.551,48569.71033095836
2021-12-10 04:39:04.729,48507.104085513
2021-12-10 04:45:07.021,48370.73819756601
2021-12-10 04:47:38.825,48399.02872485591
2021-12-10 04:52:43.622,48447.08353351019
2021-12-10 04:59:21.953,48347.85267219443
2021-12-10 05:02:31.787,48326.96023983917
2021-12-10 05:09:00.138,48291.29869432601
2021-12-10 05:14:50.122,48314.28750834733
2021-12-10 05:18:31.053,48322.429464341076
2021-12-10 05:24:59.241,48383.27657851017
2021-12-10 05:30:58.857,48290.24186392079
2021-12-10 05:34:50.318,48226.07461476248
2021-12-10 05:38:16.142,48191.20213158155
2021-12-10 05:43:57.125,48205.4981242966
2021-12-10 05:47:46.582,48170.25659689443
2021-12-10 05:54:06.552,48195.99833031499
2021-12-10 05:58:57.060,48162.39096064561
2021-12-10 06:01:40.773,48196.781576552305
2021-12-10 06:08:48.527,48326.98929326289
2021-12-10 06:14:38.846,48378.646999877856
2021-12-10 06:19:29.738,48414.65105230402
2021-12-10 06:22:08.837,48461.48928787776
2021-12-10 06:28:26.237,48404.69464176987
2021-12-10 06:34:03.643,48334.73807555797
2021-12-10 06:38:57.527,48296.938642324174
2021-12-10 06:44:51.251,48265.33716433094
2021-12-10 06:48:26.627,48298.77234302725
2021-12-10 06:52:47.011,48301.39879191102
2021-12-10 06:58:01.993,48165.20935177667
2021-12-10 07:05:08.480,48051.41389311418
2021-12-10 07:09:38.120,47981.12968590396
2021-12-10 07:14:50.861,47837.15374704896
2021-12-10 07:17:52.228,47830.25882234894
2021-12-10 07:23:51.785,47688.29667304644
2021-12-10 07:28:02.028,47809.90146394864
2021-12-10 07:33:28.277,47945.455836872345
2021-12-10 07:39:42.263,48010.90453393135
2021-12-10 07:44:34.737,48054.73736795025
2021-12-10 07:49:44.636,48002.4581591162
2021-12-10 07:53:16.841,47891.4337384359
2021-12-10 07:59:48.759,47829.54923999133
2021-12-10 08:01:57.168,47777.79092475825
2021-12-10 08:08:48.816,47788.67738369232
2021-12-10 08:14:23.190,47744.373554896745
2021-12-10 08:18:22.555,47770.32093242686
2021-12-10 08:23:59.679,47906.802736243844
2021-12-10 08:30:12.488,48044.30304517891
2021-12-10 08:32:34.077,48026.39499892229
2021-12-10 08:38:07.692,48091.953528458005
2021-12-10 08:44:25.673,48118.57048405591
2021-12-10 08:47:40.973,48091.90429727569
2021-12-10 08:52:56.875,48143.906031197126
2021-12-10 08:58:08.737,48193.07284419096
2021-12-10 09:00:31.794,48186.50182183647
2021-12-10 09:08:09.092,48224.38916261678
2021-12-10 09:13:33.502,48283.14960218811
2021-12-10 09:20:12.191,48148.140106293744
2021-12-10 09:23:17.699,48139.21005492289
2021-12-10 09:28:20.119,48105.743071232486
2021-12-10 09:34:56.885,48127.77631446212
2021-12-10 09:37:51.864,48156.51954493764
2021-12-10 09:43:01.742,48291.569706862676
2021-12-10 09:48:29.724,48361.629889747615
2021-12-10 09:53:50.011,48368.313687229274
2021-12-10 09:58:38.035,48427.92785108339
2021-12-10 10:04:50.053,48486.901903507234
2021-12-10 10:08:27.830,48556.87276868521
2021-12-10 10:14:27.312,48510.42625668296
2021-12-10 10:20:38.814,48394.75510162471
2021-12-10 10:24:12.821,48372.204109742444
2021-12-10 10:30:13.268,48257.38800732609
2021-12-10 10:33:50.041,48275.732056887326
2021-12-10 10:37:06.404,48300.77770190056
2021-12-10 10:43:50.675,48241.10057540315
2021-12-10 10:49:19.879,48275.47004268379
2021-12-10 10:52:11.250,48259.263418818606
2021-12-10 10:58:29.175,48299.783462010135
2021-12-10 11:04:17.969,48295.01401355367
2021-12-10 11:10:03.353,48506.95615059132
2021-12-10 11:13:35.285,48571.804894956476
2021-12-10 11:18:41.166,48584.89983596209
2021-12-10 11:24:13.765,48497.93986638187
2021-12-10 11:29:29.872,48489.29625581903
2021-12-10 11:32:59.859,48452.19394623274
2021-12-10 11:38:42.196,48533.019501694514
2021-12-10 11:44:10.598,48626.45063351594
2021-12-10 11:50:00.296,48681.61889367475
2021-12-10 11:54:03.023,48717.0020837912
2021-12-10 11:59:45.560,48787.38348979893
2021-12-10 12:04:55.438,48902.533729180825
2021-12-10 12:09:31.037,49015.8144541262
2021-12-10 12:12:05.834,49048.52147724865
2021-12-10 12:18:08.183,49219.51390205197
2021-12-10 12:24:20.235,49268.62330547317
2021-12-10 12:29:21.687,49180.39336453069
2021-12-10 12:32:26.093,49090.27912708911
2021-12-10 12:39:31.579,49014.64286687854
2021-12-10 12:42:49.840,48984.58227840383
2021-12-10 12:49:09.711,48963.39379463007
2021-12-10 12:52:40.986,48984.41884679802
2021-12-10 12:58:47.565,49042.23447664938
2021-12-10 13:01:33.538,49115.17859544628
2021-12-10 13:09:15.159,49171.61044484611
2021-12-10 13:12:05.440,49191.886633166796
2021-12-10 13:19:15.145,49133.037789963615
2021-12-10 13:22:48.815,49102.811914105725
2021-12-10 13:29:03.449,48970.11772340453
2021-12-10 13:33:43.094,49119.348997274734
2021-12-10 13:38:59.574,49562.43296126459
2021-12-10 13:43:35.420,49741.62874020479
2021-12-10 13:50:24.522,50087.877392522
2021-12-10 13:53:38.080,50078.84540868675
2021-12-10 14:00:01.339,49818.20930772838
2021-12-10 14:02:15.019,49831.437785844944
2021-12-10 14:08:25.015,49870.39569044506
2021-12-10 14:14:18.667,49852.80819780873
2021-12-10 14:20:00.777,49741.29960149436
2021-12-10 14:23:55.870,49672.41545342567
2021-12-10 14:29:50.856,49644.533560738135
2021-12-10 14:32:41.528,49579.16273179263
2021-12-10 14:38:58.982,49483.87911035123
2021-12-10 14:42:11.457,49573.86822637068
2021-12-10 14:47:40.029,49454.161291266224
2021-12-10 14:53:40.409,49058.808200617634
2021-12-10 14:59:03.458,48502.2965912388
2021-12-10 15:02:16.994,48355.16615867755
2021-12-10 15:09:24.224,47606.834581634525
2021-12-10 15:12:28.930,47784.127492475054
2021-12-10 15:19:31.541,48029.693747550366
2021-12-10 15:22:56.603,48276.43460398829
2021-12-10 15:29:18.765,48428.95300041338
2021-12-10 15:32:25.141,48629.08451031407
2021-12-10 15:38:54.507,48436.59517807325
2021-12-10 15:44:52.502,48288.19745894486
2021-12-10 15:47:50.513,48261.383137370176
2021-12-10 15:53:30.358,47981.284416224196
2021-12-10 15:59:13.001,47975.15304147276
2021-12-10 16:02:31.746,47951.95473108119
2021-12-10 16:09:21.896,47848.7427053165
2021-12-10 16:14:49.981,47825.65583239393
2021-12-10 16:20:22.935,47556.31961646263
2021-12-10 16:23:46.280,47569.99432321352
2021-12-10 16:29:20.229,47600.31862573739
2021-12-10 16:32:12.591,47594.286622506195
2021-12-10 16:38:52.891,47607.23388510515
2021-12-10 16:44:39.032,47589.5776261758
2021-12-10 16:49:38.969,47746.74417407055
2021-12-10 16:52:13.560,47792.82863362738
2021-12-10 16:59:45.106,47791.90707503677
2021-12-10 17:03:00.470,47749.29559396802
2021-12-10 17:09:18.079,47613.429637992755
2021-12-10 17:12:42.449,47683.232918526395
2021-12-10 17:18:30.953,47729.07116713982
2021-12-10 17:24:28.146,47662.53443042459
2021-12-10 17:27:28.202,47634.67293801882
2021-12-10 17:33:00.319,47547.330252077954
2021-12-10 17:39:07.974,47448.00216386755
2021-12-10 17:44:50.222,47465.58225479115
2021-12-10 17:47:57.023,47421.54219715673
2021-12-10 17:54:01.511,47482.27209587936
2021-12-10 17:58:58.864,47654.188646770155
2021-12-10 18:02:16.692,47787.85324226171
2021-12-10 18:09:33.456,47912.11549675237
2021-12-10 18:14:51.139,47951.407657851545
2021-12-10 18:20:44.253,48522.790544049414
2021-12-10 18:24:20.982,48398.315554999666
2021-12-10 18:27:20.598,48350.733481415045
2021-12-10 18:32:37.351,48287.924805651084
2021-12-10 18:39:31.705,47846.11599065812
2021-12-10 18:42:31.184,47993.41113751907
2021-12-10 18:48:04.511,47969.757886159896
2021-12-10 18:54:11.327,47990.54633078845
2021-12-10 19:00:28.261,47922.84662578528
2021-12-10 19:04:24.552,47882.33776435609
2021-12-10 19:10:16.501,47734.15394647228
2021-12-10 19:13:52.391,47762.82168333313
2021-12-10 19:19:24.179,47821.20850042831
2021-12-10 19:22:16.785,47864.21925901238
2021-12-10 19:28:38.453,48020.21573417407
2021-12-10 19:31:37.759,48199.817776276745
2021-12-10 19:40:24.497,48195.48377179996
2021-12-10 19:43:23.401,48258.53285043366
2021-12-10 19:49:20.303,48249.98862951902
2021-12-10 19:54:28.055,48246.2634727594
2021-12-10 19:59:22.921,48209.16511108607
2021-12-10 20:03:05.962,48223.11210313566
2021-12-10 20:06:40.069,48281.07420878087
2021-12-10 20:13:07.264,48287.50586811808
2021-12-10 20:18:53.843,48246.6905751551
2021-12-10 20:25:13.757,48379.21138002491
2021-12-10 20:28:34.541,48387.14167189349
2021-12-10 20:34:18.441,48410.261940281656
2021-12-10 20:40:39.106,48402.3050669829
2021-12-10 20:44:04.559,48354.498768896796
2021-12-10 20:49:07.012,48295.392020736675
2021-12-10 20:54:42.138,48310.53416999432
2021-12-10 20:59:54.741,48319.703000345966
2021-12-10 21:02:09.147,48333.78981449557
2021-12-10 21:09:14.787,48369.557077772835
2021-12-10 21:14:59.941,48482.47593533354
2021-12-10 21:20:20.040,48445.50297928961
2021-12-10 21:23:36.184,48388.28258682158
2021-12-10 21:29:33.595,48362.49389577542
2021-12-10 21:32:34.808,48332.700141949994
2021-12-10 21:38:21.081,48356.7568172514
2021-12-10 21:43:33.148,48304.26768899152
2021-12-10 21:49:24.671,48309.49083262651
2021-12-10 21:54:46.692,48096.920893877075
2021-12-10 21:59:28.150,48076.73504444962
2021-12-10 22:02:32.872,48067.937063051046
2021-12-10 22:08:44.046,48024.26646987592
2021-12-10 22:14:18.844,48052.10052164949
2021-12-10 22:17:12.448,47993.6914517778
2021-12-10 22:23:21.269,48015.612384886634
2021-12-10 22:28:55.830,47977.374532343456
2021-12-10 22:34:43.292,47834.82701035653
2021-12-10 22:38:11.357,47899.428325617446
2021-12-10 22:43:30.100,47957.761925544364
2021-12-10 22:48:52.161,48002.60127587773
2021-12-10 22:54:28.191,47901.16084373426
2021-12-10 22:59:29.911,47794.90633433799
2021-12-10 23:02:39.407,47760.65734925246
2021-12-10 23:08:57.452,47564.74991472293
2021-12-10 23:14:40.152,47596.001919582915
2021-12-10 23:20:36.216,47630.10918112827
2021-12-10 23:23:46.000,47729.89473542126
